"ID","File 1","File 2","Day","Time","Label"
2058,"S2058A_11-07-00-27.png","S2058B_11-07-00-27.png",2,27,1
1364,"S1364A_11-06-12-50.png","S1364B_11-06-12-50.png",1,770,3
4125,"S4125A_11-08-11-02.png","S4125B_11-08-11-02.png",3,662,3
4821,"S4821A_11-08-22-42.png","S4821B_11-08-22-42.png",3,1362,2
964,"S964A_11-06-06-08.png","S964B_11-06-06-08.png",1,368,3
4221,"S4221A_11-08-12-39.png","S4221B_11-08-12-39.png",3,759,2
5057,"S5057A_11-09-02-39.png","S5057B_11-09-02-39.png",4,159,1
2059,"S2059A_11-07-00-28.png","S2059B_11-07-00-28.png",2,28,1
5052,"S5052A_11-09-02-34.png","S5052B_11-09-02-34.png",4,154,1
1930,"S1930A_11-06-22-18.png","S1930B_11-06-22-18.png",1,1338,2
3496,"S3496A_11-08-00-30.png","S3496B_11-08-00-30.png",3,30,1
1176,"S1176A_11-06-09-41.png","S1176B_11-06-09-41.png",1,581,2
346,"S346A_11-05-19-47.png","S346B_11-05-19-47.png",0,1187,2
4545,"S4545A_11-08-18-04.png","S4545B_11-08-18-04.png",3,1084,3
4034,"S4034A_11-08-09-31.png","S4034B_11-08-09-31.png",3,571,2
4150,"S4150A_11-08-11-27.png","S4150B_11-08-11-27.png",3,687,3
360,"S360A_11-05-20-01.png","S360B_11-05-20-01.png",0,1201,3
4958,"S4958A_11-09-00-59.png","S4958B_11-09-00-59.png",4,59,1
335,"S335A_11-05-19-36.png","S335B_11-05-19-36.png",0,1176,2
4541,"S4541A_11-08-18-00.png","S4541B_11-08-18-00.png",3,1080,3
1068,"S1068A_11-06-07-52.png","S1068B_11-06-07-52.png",1,472,3
3265,"S3265A_11-07-20-38.png","S3265B_11-07-20-38.png",2,1238,2
1058,"S1058A_11-06-07-42.png","S1058B_11-06-07-42.png",1,462,2
3266,"S3266A_11-07-20-39.png","S3266B_11-07-20-39.png",2,1239,2
5199,"S5199A_11-09-05-02.png","S5199B_11-09-05-02.png",4,302,2
1945,"S1945A_11-06-22-33.png","S1945B_11-06-22-33.png",1,1353,2
5060,"S5060A_11-09-02-42.png","S5060B_11-09-02-42.png",4,162,2
4525,"S4525A_11-08-17-44.png","S4525B_11-08-17-44.png",3,1064,3
1053,"S1053A_11-06-07-37.png","S1053B_11-06-07-37.png",1,457,1
368,"S368A_11-05-20-09.png","S368B_11-05-20-09.png",0,1209,3
4788,"S4788A_11-08-22-08.png","S4788B_11-08-22-08.png",3,1328,2
2905,"S2905A_11-07-14-36.png","S2905B_11-07-14-36.png",2,876,3
5157,"S5157A_11-09-04-19.png","S5157B_11-09-04-19.png",4,259,1
184,"S184A_11-05-17-05.png","S184B_11-05-17-05.png",0,1025,2
1931,"S1931A_11-06-22-19.png","S1931B_11-06-22-19.png",1,1339,1
113,"S113A_11-05-15-54.png","S113B_11-05-15-54.png",0,954,3
5001,"S5001A_11-09-01-43.png","S5001B_11-09-01-43.png",4,103,2
995,"S995A_11-06-06-39.png","S995B_11-06-06-39.png",1,399,2
1254,"S1254A_11-06-10-59.png","S1254B_11-06-10-59.png",1,659,2
3609,"S3609A_11-08-02-24.png","S3609B_11-08-02-24.png",3,144,2
4608,"S4608A_11-08-19-08.png","S4608B_11-08-19-08.png",3,1148,2
4050,"S4050A_11-08-09-47.png","S4050B_11-08-09-47.png",3,587,4
3362,"S3362A_11-07-22-15.png","S3362B_11-07-22-15.png",2,1335,2
3361,"S3361A_11-07-22-14.png","S3361B_11-07-22-14.png",2,1334,2
275,"S275A_11-05-18-36.png","S275B_11-05-18-36.png",0,1116,3
3424,"S3424A_11-07-23-18.png","S3424B_11-07-23-18.png",2,1398,2
4177,"S4177A_11-08-11-54.png","S4177B_11-08-11-54.png",3,714,3
3571,"S3571A_11-08-01-45.png","S3571B_11-08-01-45.png",3,105,1
4991,"S4991A_11-09-01-33.png","S4991B_11-09-01-33.png",4,93,2
2926,"S2926A_11-07-14-57.png","S2926B_11-07-14-57.png",2,897,3
4793,"S4793A_11-08-22-13.png","S4793B_11-08-22-13.png",3,1333,1
4610,"S4610A_11-08-19-10.png","S4610B_11-08-19-10.png",3,1150,1
3562,"S3562A_11-08-01-36.png","S3562B_11-08-01-36.png",3,96,1
1032,"S1032A_11-06-07-16.png","S1032B_11-06-07-16.png",1,436,5
1251,"S1251A_11-06-10-56.png","S1251B_11-06-10-56.png",1,656,2
3012,"S3012A_11-07-16-24.png","S3012B_11-07-16-24.png",2,984,3
2639,"S2639A_11-07-10-10.png","S2639B_11-07-10-10.png",2,610,2
2538,"S2538A_11-07-08-29.png","S2538B_11-07-08-29.png",2,509,3
4557,"S4557A_11-08-18-16.png","S4557B_11-08-18-16.png",3,1096,2
2781,"S2781A_11-07-12-32.png","S2781B_11-07-12-32.png",2,752,2
1992,"S1992A_11-06-23-20.png","S1992B_11-06-23-20.png",1,1400,2
1337,"S1337A_11-06-12-22.png","S1337B_11-06-12-22.png",1,742,2
2942,"S2942A_11-07-15-13.png","S2942B_11-07-15-13.png",2,913,3
4859,"S4859A_11-08-23-20.png","S4859B_11-08-23-20.png",3,1400,2
2616,"S2616A_11-07-09-47.png","S2616B_11-07-09-47.png",2,587,3
14,"S14A_11-05-14-14.png","S14B_11-05-14-14.png",0,854,5
3280,"S3280A_11-07-20-53.png","S3280B_11-07-20-53.png",2,1253,4
3998,"S3998A_11-08-08-54.png","S3998B_11-08-08-54.png",3,534,2
5119,"S5119A_11-09-03-41.png","S5119B_11-09-03-41.png",4,221,2
352,"S352A_11-05-19-53.png","S352B_11-05-19-53.png",0,1193,2
4777,"S4777A_11-08-21-57.png","S4777B_11-08-21-57.png",3,1317,2
3426,"S3426A_11-07-23-20.png","S3426B_11-07-23-20.png",2,1400,2
1043,"S1043A_11-06-07-27.png","S1043B_11-06-07-27.png",1,447,3
3505,"S3505A_11-08-00-39.png","S3505B_11-08-00-39.png",3,39,1
4159,"S4159A_11-08-11-36.png","S4159B_11-08-11-36.png",3,696,3
2963,"S2963A_11-07-15-35.png","S2963B_11-07-15-35.png",2,935,3
337,"S337A_11-05-19-38.png","S337B_11-05-19-38.png",0,1178,2
3087,"S3087A_11-07-17-39.png","S3087B_11-07-17-39.png",2,1059,3
1934,"S1934A_11-06-22-22.png","S1934B_11-06-22-22.png",1,1342,2
952,"S952A_11-06-05-56.png","S952B_11-06-05-56.png",1,356,3
374,"S374A_11-05-20-15.png","S374B_11-05-20-15.png",0,1215,2
3095,"S3095A_11-07-17-47.png","S3095B_11-07-17-47.png",2,1067,3
3233,"S3233A_11-07-20-06.png","S3233B_11-07-20-06.png",2,1206,2
1249,"S1249A_11-06-10-54.png","S1249B_11-06-10-54.png",1,654,2
2647,"S2647A_11-07-10-18.png","S2647B_11-07-10-18.png",2,618,2
2879,"S2879A_11-07-14-10.png","S2879B_11-07-14-10.png",2,850,2
2545,"S2545A_11-07-08-36.png","S2545B_11-07-08-36.png",2,516,2
4556,"S4556A_11-08-18-15.png","S4556B_11-08-18-15.png",3,1095,2
4648,"S4648A_11-08-19-48.png","S4648B_11-08-19-48.png",3,1188,2
945,"S945A_11-06-05-48.png","S945B_11-06-05-48.png",1,348,2
4000,"S4000A_11-08-08-56.png","S4000B_11-08-08-56.png",3,536,3
245,"S245A_11-05-18-06.png","S245B_11-05-18-06.png",0,1086,3
3532,"S3532A_11-08-01-06.png","S3532B_11-08-01-06.png",3,66,1
2914,"S2914A_11-07-14-45.png","S2914B_11-07-14-45.png",2,885,3
3110,"S3110A_11-07-18-02.png","S3110B_11-07-18-02.png",2,1082,2
3636,"S3636A_11-08-02-51.png","S3636B_11-08-02-51.png",3,171,2
4575,"S4575A_11-08-18-34.png","S4575B_11-08-18-34.png",3,1114,1
321,"S321A_11-05-19-23.png","S321B_11-05-19-23.png",0,1163,2
2591,"S2591A_11-07-09-22.png","S2591B_11-07-09-22.png",2,562,2
4543,"S4543A_11-08-18-02.png","S4543B_11-08-18-02.png",3,1082,2
2858,"S2858A_11-07-13-49.png","S2858B_11-07-13-49.png",2,829,2
4137,"S4137A_11-08-11-14.png","S4137B_11-08-11-14.png",3,674,3
4607,"S4607A_11-08-19-07.png","S4607B_11-08-19-07.png",3,1147,2
5135,"S5135A_11-09-03-57.png","S5135B_11-09-03-57.png",4,237,1
2855,"S2855A_11-07-13-46.png","S2855B_11-07-13-46.png",2,826,2
4546,"S4546A_11-08-18-05.png","S4546B_11-08-18-05.png",3,1085,3
2968,"S2968A_11-07-15-40.png","S2968B_11-07-15-40.png",2,940,5
3177,"S3177A_11-07-19-10.png","S3177B_11-07-19-10.png",2,1150,4
1241,"S1241A_11-06-10-46.png","S1241B_11-06-10-46.png",1,646,4
1,"S1A_11-05-14-01.png","S1B_11-05-14-01.png",0,841,3
3978,"S3978A_11-08-08-34.png","S3978B_11-08-08-34.png",3,514,2
1076,"S1076A_11-06-08-00.png","S1076B_11-06-08-00.png",1,480,2
241,"S241A_11-05-18-02.png","S241B_11-05-18-02.png",0,1082,2
376,"S376A_11-05-20-17.png","S376B_11-05-20-17.png",0,1217,2
4090,"S4090A_11-08-10-27.png","S4090B_11-08-10-27.png",3,627,3
3248,"S3248A_11-07-20-21.png","S3248B_11-07-20-21.png",2,1221,2
5110,"S5110A_11-09-03-32.png","S5110B_11-09-03-32.png",4,212,1
3363,"S3363A_11-07-22-16.png","S3363B_11-07-22-16.png",2,1336,1
4568,"S4568A_11-08-18-27.png","S4568B_11-08-18-27.png",3,1107,1
177,"S177A_11-05-16-58.png","S177B_11-05-16-58.png",0,1018,2
2906,"S2906A_11-07-14-37.png","S2906B_11-07-14-37.png",2,877,3
2637,"S2637A_11-07-10-08.png","S2637B_11-07-10-08.png",2,608,2
4791,"S4791A_11-08-22-11.png","S4791B_11-08-22-11.png",3,1331,1
3157,"S3157A_11-07-18-50.png","S3157B_11-07-18-50.png",2,1130,4
3999,"S3999A_11-08-08-55.png","S3999B_11-08-08-55.png",3,535,2
3313,"S3313A_11-07-21-26.png","S3313B_11-07-21-26.png",2,1286,1
3613,"S3613A_11-08-02-28.png","S3613B_11-08-02-28.png",3,148,1
1172,"S1172A_11-06-09-37.png","S1172B_11-06-09-37.png",1,577,2
3307,"S3307A_11-07-21-20.png","S3307B_11-07-21-20.png",2,1280,2
4224,"S4224A_11-08-12-42.png","S4224B_11-08-12-42.png",3,762,2
4006,"S4006A_11-08-09-03.png","S4006B_11-08-09-03.png",3,543,2
4611,"S4611A_11-08-19-11.png","S4611B_11-08-19-11.png",3,1151,2
5112,"S5112A_11-09-03-34.png","S5112B_11-09-03-34.png",4,214,2
2966,"S2966A_11-07-15-38.png","S2966B_11-07-15-38.png",2,938,3
3981,"S3981A_11-08-08-37.png","S3981B_11-08-08-37.png",3,517,1
4047,"S4047A_11-08-09-44.png","S4047B_11-08-09-44.png",3,584,2
1204,"S1204A_11-06-10-09.png","S1204B_11-06-10-09.png",1,609,2
5047,"S5047A_11-09-02-29.png","S5047B_11-09-02-29.png",4,149,1
2570,"S2570A_11-07-09-01.png","S2570B_11-07-09-01.png",2,541,2
348,"S348A_11-05-19-49.png","S348B_11-05-19-49.png",0,1189,3
4889,"S4889A_11-08-23-50.png","S4889B_11-08-23-50.png",3,1430,2
4571,"S4571A_11-08-18-30.png","S4571B_11-08-18-30.png",3,1110,1
4820,"S4820A_11-08-22-41.png","S4820B_11-08-22-41.png",3,1361,2
4230,"S4230A_11-08-12-48.png","S4230B_11-08-12-48.png",3,768,2
4039,"S4039A_11-08-09-36.png","S4039B_11-08-09-36.png",3,576,3
4105,"S4105A_11-08-10-42.png","S4105B_11-08-10-42.png",3,642,3
5017,"S5017A_11-09-01-59.png","S5017B_11-09-01-59.png",4,119,2
1916,"S1916A_11-06-22-04.png","S1916B_11-06-22-04.png",1,1324,2
4733,"S4733A_11-08-21-13.png","S4733B_11-08-21-13.png",3,1273,2
4665,"S4665A_11-08-20-05.png","S4665B_11-08-20-05.png",3,1205,1
182,"S182A_11-05-17-03.png","S182B_11-05-17-03.png",0,1023,2
5116,"S5116A_11-09-03-38.png","S5116B_11-09-03-38.png",4,218,2
2518,"S2518A_11-07-08-09.png","S2518B_11-07-08-09.png",2,489,2
19,"S19A_11-05-14-19.png","S19B_11-05-14-19.png",0,859,2
39,"S39A_11-05-14-39.png","S39B_11-05-14-39.png",0,879,2
2755,"S2755A_11-07-12-05.png","S2755B_11-07-12-05.png",2,725,2
2981,"S2981A_11-07-15-53.png","S2981B_11-07-15-53.png",2,953,3
2759,"S2759A_11-07-12-09.png","S2759B_11-07-12-09.png",2,729,3
1093,"S1093A_11-06-08-17.png","S1093B_11-06-08-17.png",1,497,2
2797,"S2797A_11-07-12-48.png","S2797B_11-07-12-48.png",2,768,2
4564,"S4564A_11-08-18-23.png","S4564B_11-08-18-23.png",3,1103,2
286,"S286A_11-05-18-47.png","S286B_11-05-18-47.png",0,1127,2
3086,"S3086A_11-07-17-38.png","S3086B_11-07-17-38.png",2,1058,2
1240,"S1240A_11-06-10-45.png","S1240B_11-06-10-45.png",1,645,2
3187,"S3187A_11-07-19-20.png","S3187B_11-07-19-20.png",2,1160,2
3171,"S3171A_11-07-19-04.png","S3171B_11-07-19-04.png",2,1144,2
3107,"S3107A_11-07-17-59.png","S3107B_11-07-17-59.png",2,1079,2
253,"S253A_11-05-18-14.png","S253B_11-05-18-14.png",0,1094,3
48,"S48A_11-05-14-48.png","S48B_11-05-14-48.png",0,888,3
3251,"S3251A_11-07-20-24.png","S3251B_11-07-20-24.png",2,1224,2
1943,"S1943A_11-06-22-31.png","S1943B_11-06-22-31.png",1,1351,2
3320,"S3320A_11-07-21-33.png","S3320B_11-07-21-33.png",2,1293,1
4204,"S4204A_11-08-12-22.png","S4204B_11-08-12-22.png",3,742,1
4172,"S4172A_11-08-11-49.png","S4172B_11-08-11-49.png",3,709,3
2664,"S2664A_11-07-10-35.png","S2664B_11-07-10-35.png",2,635,3
329,"S329A_11-05-19-31.png","S329B_11-05-19-31.png",0,1171,3
1970,"S1970A_11-06-22-58.png","S1970B_11-06-22-58.png",1,1378,2
2741,"S2741A_11-07-11-51.png","S2741B_11-07-11-51.png",2,711,2
1355,"S1355A_11-06-12-41.png","S1355B_11-06-12-41.png",1,761,3
3000,"S3000A_11-07-16-12.png","S3000B_11-07-16-12.png",2,972,3
4079,"S4079A_11-08-10-16.png","S4079B_11-08-10-16.png",3,616,3
5142,"S5142A_11-09-04-04.png","S5142B_11-09-04-04.png",4,244,2
4629,"S4629A_11-08-19-29.png","S4629B_11-08-19-29.png",3,1169,2
3557,"S3557A_11-08-01-31.png","S3557B_11-08-01-31.png",3,91,2
1899,"S1899A_11-06-21-47.png","S1899B_11-06-21-47.png",1,1307,1
927,"S927A_11-06-05-30.png","S927B_11-06-05-30.png",1,330,1
4121,"S4121A_11-08-10-58.png","S4121B_11-08-10-58.png",3,658,3
3305,"S3305A_11-07-21-18.png","S3305B_11-07-21-18.png",2,1278,2
2060,"S2060A_11-07-00-29.png","S2060B_11-07-00-29.png",2,29,1
289,"S289A_11-05-18-50.png","S289B_11-05-18-50.png",0,1130,2
2861,"S2861A_11-07-13-52.png","S2861B_11-07-13-52.png",2,832,3
2011,"S2011A_11-06-23-40.png","S2011B_11-06-23-40.png",1,1420,2
51,"S51A_11-05-14-51.png","S51B_11-05-14-51.png",0,891,4
928,"S928A_11-06-05-31.png","S928B_11-06-05-31.png",1,331,3
4086,"S4086A_11-08-10-23.png","S4086B_11-08-10-23.png",3,623,2
1067,"S1067A_11-06-07-51.png","S1067B_11-06-07-51.png",1,471,4
4153,"S4153A_11-08-11-30.png","S4153B_11-08-11-30.png",3,690,4
988,"S988A_11-06-06-32.png","S988B_11-06-06-32.png",1,392,2
18,"S18A_11-05-14-18.png","S18B_11-05-14-18.png",0,858,2
3511,"S3511A_11-08-00-45.png","S3511B_11-08-00-45.png",3,45,1
1070,"S1070A_11-06-07-54.png","S1070B_11-06-07-54.png",1,474,1
4965,"S4965A_11-09-01-06.png","S4965B_11-09-01-06.png",4,66,1
2931,"S2931A_11-07-15-02.png","S2931B_11-07-15-02.png",2,902,4
2795,"S2795A_11-07-12-46.png","S2795B_11-07-12-46.png",2,766,2
1016,"S1016A_11-06-07-00.png","S1016B_11-06-07-00.png",1,420,3
5049,"S5049A_11-09-02-31.png","S5049B_11-09-02-31.png",4,151,2
4089,"S4089A_11-08-10-26.png","S4089B_11-08-10-26.png",3,626,2
4794,"S4794A_11-08-22-15.png","S4794B_11-08-22-15.png",3,1335,3
1378,"S1378A_11-06-13-04.png","S1378B_11-06-13-04.png",1,784,3
3013,"S3013A_11-07-16-25.png","S3013B_11-07-16-25.png",2,985,3
1269,"S1269A_11-06-11-14.png","S1269B_11-06-11-14.png",1,674,3
4721,"S4721A_11-08-21-01.png","S4721B_11-08-21-01.png",3,1261,2
2615,"S2615A_11-07-09-46.png","S2615B_11-07-09-46.png",2,586,1
4799,"S4799A_11-08-22-20.png","S4799B_11-08-22-20.png",3,1340,1
4753,"S4753A_11-08-21-33.png","S4753B_11-08-21-33.png",3,1293,1
2962,"S2962A_11-07-15-34.png","S2962B_11-07-15-34.png",2,934,1
4074,"S4074A_11-08-10-11.png","S4074B_11-08-10-11.png",3,611,2
4734,"S4734A_11-08-21-14.png","S4734B_11-08-21-14.png",3,1274,1
1162,"S1162A_11-06-09-27.png","S1162B_11-06-09-27.png",1,567,2
385,"S385A_11-05-20-26.png","S385B_11-05-20-26.png",0,1226,2
2907,"S2907A_11-07-14-38.png","S2907B_11-07-14-38.png",2,878,2
1018,"S1018A_11-06-07-02.png","S1018B_11-06-07-02.png",1,422,3
4950,"S4950A_11-09-00-51.png","S4950B_11-09-00-51.png",4,51,2
407,"S407A_11-05-20-48.png","S407B_11-05-20-48.png",0,1248,2
2051,"S2051A_11-07-00-20.png","S2051B_11-07-00-20.png",2,20,1
4123,"S4123A_11-08-11-00.png","S4123B_11-08-11-00.png",3,660,2
3329,"S3329A_11-07-21-42.png","S3329B_11-07-21-42.png",2,1302,1
4554,"S4554A_11-08-18-13.png","S4554B_11-08-18-13.png",3,1093,1
2555,"S2555A_11-07-08-46.png","S2555B_11-07-08-46.png",2,526,2
2585,"S2585A_11-07-09-16.png","S2585B_11-07-09-16.png",2,556,2
3627,"S3627A_11-08-02-42.png","S3627B_11-08-02-42.png",3,162,2
4989,"S4989A_11-09-01-31.png","S4989B_11-09-01-31.png",4,91,1
1199,"S1199A_11-06-10-04.png","S1199B_11-06-10-04.png",1,604,2
2929,"S2929A_11-07-15-00.png","S2929B_11-07-15-00.png",2,900,2
967,"S967A_11-06-06-11.png","S967B_11-06-06-11.png",1,371,2
3238,"S3238A_11-07-20-11.png","S3238B_11-07-20-11.png",2,1211,2
4723,"S4723A_11-08-21-03.png","S4723B_11-08-21-03.png",3,1263,1
2778,"S2778A_11-07-12-29.png","S2778B_11-07-12-29.png",2,749,2
4547,"S4547A_11-08-18-06.png","S4547B_11-08-18-06.png",3,1086,2
54,"S54A_11-05-14-54.png","S54B_11-05-14-54.png",0,894,3
2987,"S2987A_11-07-15-59.png","S2987B_11-07-15-59.png",2,959,4
388,"S388A_11-05-20-29.png","S388B_11-05-20-29.png",0,1229,1
261,"S261A_11-05-18-22.png","S261B_11-05-18-22.png",0,1102,2
3591,"S3591A_11-08-02-06.png","S3591B_11-08-02-06.png",3,126,2
246,"S246A_11-05-18-07.png","S246B_11-05-18-07.png",0,1087,2
4952,"S4952A_11-09-00-53.png","S4952B_11-09-00-53.png",4,53,2
5164,"S5164A_11-09-04-26.png","S5164B_11-09-04-26.png",4,266,2
3232,"S3232A_11-07-20-05.png","S3232B_11-07-20-05.png",2,1205,1
4926,"S4926A_11-09-00-27.png","S4926B_11-09-00-27.png",4,27,1
41,"S41A_11-05-14-41.png","S41B_11-05-14-41.png",0,881,4
1351,"S1351A_11-06-12-37.png","S1351B_11-06-12-37.png",1,757,2
238,"S238A_11-05-17-59.png","S238B_11-05-17-59.png",0,1079,3
396,"S396A_11-05-20-37.png","S396B_11-05-20-37.png",0,1237,1
4012,"S4012A_11-08-09-09.png","S4012B_11-08-09-09.png",3,549,1
3374,"S3374A_11-07-22-27.png","S3374B_11-07-22-27.png",2,1347,1
277,"S277A_11-05-18-38.png","S277B_11-05-18-38.png",0,1118,1
3535,"S3535A_11-08-01-09.png","S3535B_11-08-01-09.png",3,69,1
923,"S923A_11-06-05-26.png","S923B_11-06-05-26.png",1,326,1
37,"S37A_11-05-14-37.png","S37B_11-05-14-37.png",0,877,3
5114,"S5114A_11-09-03-36.png","S5114B_11-09-03-36.png",4,216,2
4615,"S4615A_11-08-19-15.png","S4615B_11-08-19-15.png",3,1155,2
3311,"S3311A_11-07-21-24.png","S3311B_11-07-21-24.png",2,1284,2
1071,"S1071A_11-06-07-55.png","S1071B_11-06-07-55.png",1,475,5
3195,"S3195A_11-07-19-28.png","S3195B_11-07-19-28.png",2,1168,2
3300,"S3300A_11-07-21-13.png","S3300B_11-07-21-13.png",2,1273,1
4940,"S4940A_11-09-00-41.png","S4940B_11-09-00-41.png",4,41,1
4850,"S4850A_11-08-23-11.png","S4850B_11-08-23-11.png",3,1391,2
4659,"S4659A_11-08-19-59.png","S4659B_11-08-19-59.png",3,1199,2
1995,"S1995A_11-06-23-23.png","S1995B_11-06-23-23.png",1,1403,2
2661,"S2661A_11-07-10-32.png","S2661B_11-07-10-32.png",2,632,3
5008,"S5008A_11-09-01-50.png","S5008B_11-09-01-50.png",4,110,2
2605,"S2605A_11-07-09-36.png","S2605B_11-07-09-36.png",2,576,3
4938,"S4938A_11-09-00-39.png","S4938B_11-09-00-39.png",4,39,2
1389,"S1389A_11-06-13-15.png","S1389B_11-06-13-15.png",1,795,3
5036,"S5036A_11-09-02-18.png","S5036B_11-09-02-18.png",4,138,1
4126,"S4126A_11-08-11-03.png","S4126B_11-08-11-03.png",3,663,3
3336,"S3336A_11-07-21-49.png","S3336B_11-07-21-49.png",2,1309,1
4840,"S4840A_11-08-23-01.png","S4840B_11-08-23-01.png",3,1381,1
1914,"S1914A_11-06-22-02.png","S1914B_11-06-22-02.png",1,1322,1
4988,"S4988A_11-09-01-30.png","S4988B_11-09-01-30.png",4,90,1
1066,"S1066A_11-06-07-50.png","S1066B_11-06-07-50.png",1,470,2
4165,"S4165A_11-08-11-42.png","S4165B_11-08-11-42.png",3,702,4
4063,"S4063A_11-08-10-00.png","S4063B_11-08-10-00.png",3,600,4
5145,"S5145A_11-09-04-07.png","S5145B_11-09-04-07.png",4,247,1
5187,"S5187A_11-09-04-50.png","S5187B_11-09-04-50.png",4,290,2
121,"S121A_11-05-16-02.png","S121B_11-05-16-02.png",0,962,3
2771,"S2771A_11-07-12-22.png","S2771B_11-07-12-22.png",2,742,3
4960,"S4960A_11-09-01-01.png","S4960B_11-09-01-01.png",4,61,1
3208,"S3208A_11-07-19-41.png","S3208B_11-07-19-41.png",2,1181,2
3462,"S3462A_11-07-23-56.png","S3462B_11-07-23-56.png",2,1436,2
4174,"S4174A_11-08-11-51.png","S4174B_11-08-11-51.png",3,711,2
4921,"S4921A_11-09-00-22.png","S4921B_11-09-00-22.png",4,22,1
4070,"S4070A_11-08-10-07.png","S4070B_11-08-10-07.png",3,607,2
3222,"S3222A_11-07-19-55.png","S3222B_11-07-19-55.png",2,1195,2
73,"S73A_11-05-15-13.png","S73B_11-05-15-13.png",0,913,2
4755,"S4755A_11-08-21-35.png","S4755B_11-08-21-35.png",3,1295,2
1946,"S1946A_11-06-22-34.png","S1946B_11-06-22-34.png",1,1354,2
1383,"S1383A_11-06-13-09.png","S1383B_11-06-13-09.png",1,789,2
1201,"S1201A_11-06-10-06.png","S1201B_11-06-10-06.png",1,606,3
3510,"S3510A_11-08-00-44.png","S3510B_11-08-00-44.png",3,44,2
1088,"S1088A_11-06-08-12.png","S1088B_11-06-08-12.png",1,492,2
2524,"S2524A_11-07-08-15.png","S2524B_11-07-08-15.png",2,495,3
2,"S2A_11-05-14-02.png","S2B_11-05-14-02.png",0,842,3
3009,"S3009A_11-07-16-21.png","S3009B_11-07-16-21.png",2,981,1
2575,"S2575A_11-07-09-06.png","S2575B_11-07-09-06.png",2,546,2
5213,"S5213A_11-09-05-16.png","S5213B_11-09-05-16.png",4,316,3
4613,"S4613A_11-08-19-13.png","S4613B_11-08-19-13.png",3,1153,4
2885,"S2885A_11-07-14-16.png","S2885B_11-07-14-16.png",2,856,4
3499,"S3499A_11-08-00-33.png","S3499B_11-08-00-33.png",3,33,1
4171,"S4171A_11-08-11-48.png","S4171B_11-08-11-48.png",3,708,3
8093,"S8093A_11-11-10-45.png","S8093B_11-11-10-45.png",6,645,2
5542,"S5542A_11-09-10-46.png","S5542B_11-09-10-46.png",4,646,2
6180,"S6180A_11-09-21-28.png","S6180B_11-09-21-28.png",4,1288,2
9761,"S9761A_11-12-13-25.png","S9761B_11-12-13-25.png",0,805,2
5502,"S5502A_11-09-10-06.png","S5502B_11-09-10-06.png",4,606,2
8942,"S8942A_11-11-23-42.png","S8942B_11-11-23-42.png",6,1422,1
7933,"S7933A_11-11-02-49.png","S7933B_11-11-02-49.png",6,169,1
8686,"S8686A_11-11-19-24.png","S8686B_11-11-19-24.png",6,1164,2
7623,"S7623A_11-10-21-38.png","S7623B_11-10-21-38.png",5,1298,1
9693,"S9693A_11-12-12-16.png","S9693B_11-12-12-16.png",0,736,2
9715,"S9715A_11-12-12-39.png","S9715B_11-12-12-39.png",0,759,2
7580,"S7580A_11-10-20-55.png","S7580B_11-10-20-55.png",5,1255,2
6153,"S6153A_11-09-21-00.png","S6153B_11-09-21-00.png",4,1260,2
6810,"S6810A_11-10-08-01.png","S6810B_11-10-08-01.png",5,481,2
6830,"S6830A_11-10-08-21.png","S6830B_11-10-08-21.png",5,501,2
8046,"S8046A_11-11-04-43.png","S8046B_11-11-04-43.png",6,283,1
8147,"S8147A_11-11-11-39.png","S8147B_11-11-11-39.png",6,699,2
8352,"S8352A_11-11-09-50.png","S8352B_11-11-09-50.png",6,590,3
7839,"S7839A_11-11-01-15.png","S7839B_11-11-01-15.png",6,75,2
9451,"S9451A_11-12-08-13.png","S9451B_11-12-08-13.png",0,493,1
9536,"S9536A_11-12-09-39.png","S9536B_11-12-09-39.png",0,579,2
9776,"S9776A_11-12-13-40.png","S9776B_11-12-13-40.png",0,820,1
6995,"S6995A_11-10-11-07.png","S6995B_11-10-11-07.png",5,667,2
8677,"S8677A_11-11-19-15.png","S8677B_11-11-19-15.png",6,1155,2
5523,"S5523A_11-09-10-27.png","S5523B_11-09-10-27.png",4,627,3
8102,"S8102A_11-11-10-54.png","S8102B_11-11-10-54.png",6,654,3
9778,"S9778A_11-12-13-42.png","S9778B_11-12-13-42.png",0,822,2
9545,"S9545A_11-12-09-48.png","S9545B_11-12-09-48.png",0,588,2
9688,"S9688A_11-12-12-11.png","S9688B_11-12-12-11.png",0,731,3
8593,"S8593A_11-11-17-51.png","S8593B_11-11-17-51.png",6,1071,5
8050,"S8050A_11-11-04-47.png","S8050B_11-11-04-47.png",6,287,5
7543,"S7543A_11-10-20-17.png","S7543B_11-10-20-17.png",5,1217,2
8098,"S8098A_11-11-10-50.png","S8098B_11-11-10-50.png",6,650,2
6999,"S6999A_11-10-11-11.png","S6999B_11-10-11-11.png",5,671,2
9089,"S9089A_11-12-02-09.png","S9089B_11-12-02-09.png",0,129,1
6281,"S6281A_11-09-23-09.png","S6281B_11-09-23-09.png",4,1389,2
6857,"S6857A_11-10-08-48.png","S6857B_11-10-08-48.png",5,528,2
8824,"S8824A_11-11-21-43.png","S8824B_11-11-21-43.png",6,1303,1
7021,"S7021A_11-10-11-33.png","S7021B_11-10-11-33.png",5,693,3
6957,"S6957A_11-10-10-28.png","S6957B_11-10-10-28.png",5,628,2
